stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
BS000603,สวนลุม,,13.7277668808941,100.541204718164,
BS000602,โรงแรมดุสิต,,13.7287878056822,100.538862805309,
BS000601,โรงพยาบาลจุฬาลงกรณ์,,13.7298981094442,100.535922534241,
BS000600,สถานเสาวภา,,13.7315679886641,100.532166663157,
BS000599,โรงแรมแมนดาริน,,13.7342045847291,100.525689998833,
BS000598,ซอยหมอสุ่น,,13.7348015671488,100.524208901957,
BS000597,สะพานเหลือง,,13.7359223862652,100.521419122975,
BS000596,ศาลแรงงาน,,13.7364154384451,100.520122343284,
BS000595,สถานีรถไฟหัวลำโพง,,13.7375855072071,100.5175063729528,
BS000594,สถานีรถไฟหัวลำโพง,,13.7372248051714,100.517392421256,
BS000593,ศาลแรงงาน,,13.7362163984607,100.519863778922,
BS000592,สะพานเหลือง,,13.7357519548614,100.521126706663,
BS000591,ซอยหมอสุ่น,,13.7346614497339,100.523791984048,
BS000590,โรงแรมแมนดาริน,,13.7338707915646,100.525703382011,
BS000589,สถานเสาวภา,,13.7310286837348,100.532685550113,
BS000588,สถานเสาวภา,,13.7302976088381,100.534372283742,
BS000587,โรงแรมดุสิต,,13.7288351623036,100.537796959288,
BS000586,สวนลุม,,13.7275077453629,100.540981648794,
BS000585,ลุมพินี ประทุมวัน,,13.72541730476986,100.5460932594472,
BS000584,บ่อนไก่,,13.7236352437883,100.550398192138,
BS000583,โรงงานยาสูบ,,13.7216421891776,100.555218837401,
BS000582,การไฟฟ้าคลองเตย,,13.7209424836521,100.55683909882,
BS000581,ตลาดคลองเตย,,13.7197004839971,100.559984066297,
BS000580,ซอยชัยมงคล 1,,13.71913385415487,100.5639629816474,
BS000579,ร้านอาหารสรทอง,,13.71921404,100.56628254,
BS000578,ห้างโลตัสพระราม 4,,13.7181440590206,100.568774778078,
BS000577,ตรงข้ามบอสทาวเวอร์,,13.71621778032784,100.5734478117913,
BS000576,โรงพยาบาลเทพธารินทร์,,13.7150740149773,100.576103932173,
BS000575,กวลกลการ,,13.71447345299802,100.5775336025684,
BS000574,มหาวิทยาลัยกรุงเทพกล้วยน้ำไท,,13.7131947734836,100.580405438135,
BS000573,ซอยเจียรสวัสดิ์,,13.7129276801335,100.581877367908,
BS000572,แยกกล้วยน้ำไท,,13.712846079191,100.584285575834,
BS000571,ซอยฟาร์มวัฒนา,,13.7127432230592,100.586449899679,
BS000570,โรงเรียนพระโขนงวิทยา,,13.7126297184746,100.589310127094,
BS000569,กล้วยน้ำไทแสตนเลส,,13.71311461,100.59119671,
BS000568,ตลาดพระโขนง,,13.7159100802221,100.595284351682,
BS000567,ห้างจัสโก้พระโขนง,,13.7192123039468,100.595827243819,
BS000566,โรงเรียนพิบูลย์เวช,,13.7207601550096,100.595880626799,
BS000565,ปรีดีพนมยงค์ ซอย 18,,13.7226573013481,100.595901160176,
BS000564,ปรีดีพนมยงค์ 24,,13.72520560827134,100.59592185193,
BS000563,ปรีดีพนมยงค์ ซอย 28,,13.7264937885975,100.595994726553,
BS000562,สุเหร่าสามอิน,,13.7278867458412,100.596041265337,
BS000561,ปรีดีพนมยงค์ 38,,13.73063844031302,100.5966772915224,
BS000560,โรงเรียนเกษมโพลีเทคนิค,,13.7324297188866,100.597118760133,
BS000559,ปรีดีพนมยงค์ ซอย 44,,13.7349201542183,100.597776487809,
BS000558,สะพานคลองตัน,,13.7385219165729,100.598738896372,
BS000557,โรงเรียนเขียนแบบก่อสร้างและเครื่องกล,,13.73993091419862,100.5994658133957,
BS000556,ตลาดคลองตัน,,13.7405644231823,100.600432500252,
BS000555,การไฟฟ้าย่อยคลองตัน,,13.7420105120536,100.601586556673,
BS000554,การไฟฟ้าย่อยบางกะปิ,,13.74367962376,100.601979501891,
BS000553,โรงพยาบาลแพทย์ปัญญา,,13.744996,100.603301,
BS000552,โรงพยาบาลแพทย์ปัญญา,,13.7458606177508,100.604099216352,
BS000551,เพอร์เฟคเพลส,,13.7492592771454,100.607506385201,
BS000550,ห้างเดอะมอลล์รามคำแหง,,13.75200296561,100.610275300942,
BS000549,รามคำแหง ซอย 20,,13.754404980638,100.612650193015,
BS000548,หมู่บ้านเสรี,,13.7551584938406,100.613448519972,
BS000547,ห้างเวลโก้รามคำแหง,,13.7560604529245,100.614334203766,
BS000546,มหาวิทยาลัยรามคำแหง,,13.7592861064957,100.618698948548,
BS000545,ม.รามคำแหง,,13.7596337786791,100.620307770413,
BS000544,สนามกีฬาหัวหมาก,,13.7602031367094,100.624648357188,
BS000543,สถานีตำรวจหัวหมาก,,13.7605471956813,100.627248430659,
BS000542,บริษัทโอสถสภารามคำแหง,,13.7607974612383,100.629551083651,
BS000541,ซอยรามคำแหง 26/1,,13.76093706341049,100.6308718041402,
BS000540,บริษัทไทยน้ำทิพย์รามคำแหง,,13.7612638942098,100.634029789748,
BS000539,รามคำแหง ซอย 34,,13.7615646907615,100.636521836826,
BS000538,โรงพยาบาลรามคำแหง,,13.7619066414356,100.639762113006,
BS000537,รามคำแหง ซอย 50,,13.7622629619421,100.642899038344,
BS000536,แยกลำสาลี,,13.763220263651,100.645716384597,
BS000535,ตลาดบางกะปิ,,13.7660899320184,100.646799327755,
BS000534,แยกบางกะปิ,,13.7663506405327,100.648389057393,
BS000533,วัดศรีบุญเรือง,,13.7679368802231,100.65080353258,
BS000532,มหาวิทยาลัยนิด้า,,13.7705369897153,100.653133466602,
BS000531,แยกนิด้า,,13.7718150523109,100.654035259067,
BS000530,ซอยรอดอนันต์ 4,,13.7751987953325,100.658837007709,
BS000529,ซอยตาเซียน,,13.7767428779086,100.661644843662,
BS000528,โรงเรียนชินวร,,13.77850991232322,100.6655012729597,
BS000527,คลองบางเตย,,13.77984084936494,100.668079274702,
BS000526,ซอยสุขสม,,13.78072008622137,100.6695322395909,
BS000525,สุเหร่าคลองกุ่ม,,13.78269207451272,100.67263208945,
BS000524,หมู่บ้านเปี่ยมสุข,,13.78479331205093,100.6747514487896,
BS000523,ตรงข้ามนวธานี,,13.7885131107052,100.678014320058,
BS000522,ตรงข้ามบ.พานาโซนิค,,13.7908896512709,100.680979694305,
BS000521,เรือนทองนิเวศน์,,13.7925111565542,100.684951408931,
BS000520,ตรงข้ามสุเหร่าแดง,,13.79357632206865,100.6873921033818,
BS000519,ศูนย์โตโยต้า,,13.7945216549298,100.6896805622699,
BS000518,คริสจักรนาซารีน,,13.8013272,100.6907828,
BS000517,ตรงข้ามซอยสวนสยาม 20,,13.8041219,100.6918286,
BS000777,อ่อนนุช ซอย 88,,13.7212518705139,100.694281352267,
BS000776,วัดกระทุ่มเสือปลาอ่อนนุช ซอย 67,,13.7209987650872,100.689970960169,
BS000775,อ่อนนุช ซอย 84,,13.7207038640826,100.684846779345,
BS000774,อ่อนนุช ซอย 63,,13.72049,100.6806,
BS000773,หมู่บ้านชมเดือน อ่อนนุช 59/1,,13.720124,100.677335,
BS000772,ซอยอ่อนนุช 59,,13.7196770653262,100.674369335221,
BS000771,สุเหร่าทางควาย,,13.7192092911283,100.671113252198,
BS000770,บริษัท SCS,,13.718597620297,100.66678506094,
BS000769,แยกผาสุก,,13.7175235949268,100.660540565808,
BS000768,ซอยอนามัย,,13.7209264860151,100.642259618304,
BS000767,หมู่บ้านนราสิริ,,13.7284360653763,100.641673118263,
BS000766,อาคารจิตรวรนันท์,,13.7306997106908,100.641518403998,
BS000765,แยกพัฒนาการ,,13.735030167163,100.641198348941,
BS000764,ศูนย์อนามัย 37,,13.73607698381842,100.6378133880519,
BS000763,หมู่บ้านเคหะนคร 3,,13.73640381859024,100.635414093834,
BS000762,หมู่บ้านปรีชา 3,,13.73681303756978,100.6323426423346,
BS000761,อุโมงค์ลอดถนนพัฒนาการ,,13.7370105346633,100.6305670188554,
BS000760,มหาวิทยาลัยเกษมบัณฑิต,,13.73732276545917,100.6265607896416,
BS000759,ซอยนาคนาวา (พัฒนาการ 34),,13.73699711500117,100.6231667713905,
BS000758,โรงเรียนอนุบาลสายทิพย์,,13.7368033134984,100.620540354664,
BS000757,หมู่บ้านแหลมทอง,,13.73674943463134,100.6191320224856,
BS000756,ท่ารถสาย 92 พัฒนาการ,,13.7365179140551,100.6159735899586,
BS000755,ศูนย์อีซูซุพัฒนาการ,,13.73645724976479,100.6127793236492,
BS000754,ธนาคารกสิกรไทยพัฒนาการ,,13.73779495456686,100.6089494920365,
BS000753,อิสานตะวันแดง,,13.73922426543007,100.6052013569092,
BS000752,ตลาดคลองตัน,,13.7415184137368,100.59958340364,
BS000751,โรงพยาบาลเพชรเวช,,13.7427336865597,100.594100314857,
BS000750,เมรี อาบอบนวด,,13.7431499638982,100.592168511505,
BS000749,แยกทองหล่อเหนือ,,13.7435623436708,100.590221461665,
BS000748,ศูนย์วิจัย,,13.7447882645667,100.584985422108,
BS000747,โรงพยาบาลกรุงเทพ,,13.745291575767,100.582786960108,
BS000746,ตรงข้ามสหพัฒนพิบูลย์,,13.7461360439897,100.579020003861,
BS000745,ตรงข้าม วัดใหม่ช่องลม,,13.7470169582476,100.575072806356,
BS000744,สุกี้เรือนเพชร,,13.7480794941343,100.570429162722,
BS000743,ตรงข้าม มหาวิทยาลัย มศว. ประสานมิตร,,13.7487136357466,100.566133932314,
BS000742,ตรงข้ามโรงเรียนเซนต์ดอมินิก,,13.7495035746011,100.559572840653,
BS000741,โรงแรมรอยัลปริ๊นซ์โฮเต็ล,,13.7498147721378,100.556680718417,
BS000740,แยกนิคมมักกะสัน,,13.7500372479011,100.555139303553,
BS000739,นิคมมักกะสัน,,13.7500338834165,100.553061845225,
BS000738,ตรงข้ามวัดมักกะสัน,,13.7499584731167,100.551419971236,
BS000737,ห้างเมโทร,,13.7496687080567,100.547073578926,
BS000736,ประตูน้ำคอมเพล็ก,,13.7496025606971,100.544139308629,
BS000735,ห้างพันธ์ทิพย์พลาซ่า,,13.7513378206505,100.537308012649,
BS000734,โรงเรียนกรุงเทพการบัญชี,,13.752109350548,100.535188985797,
BS000733,กิ่งเพชร,,13.753560719988,100.53106585546,
BS000732,ม.ราชภัฏวไลยอลงกรณ์ฯ ศูนย์กรุงเทพฯ,,13.75467275,100.52792376,
BS000731,อุรุพงษ์,,13.755970622943,100.524483336614,
BS000730,เจริญผล,,13.7475106333385,100.522790585658,
BS000729,เจริญผล,,13.747269982327,100.524306417472,
BS000728,สนามกีฬาศุภชลาศัย,,13.7464121815473,100.528899503664,
BS000727,ห้างมาบุญครอง,,13.7469521005436,100.530933371152,
BS000726,โรงแรมเอเชีย,,13.74899131475086,100.5312441991908,
BS000725,สำนักงานเขตราชเทวี,,13.7502184686644,100.531426738829,
BS000724,BTS. ราชเทวี,,13.7518950772318,100.531706063464,
BS000723,แยกราชเทวี,,13.7525390920981,100.531793879487,
BS000722,โรงเรียนกรุงเทพการบัญชี,,13.751933917592,100.535116291376,
BS000721,ห้างพันธ์ทิพย์พลาซ่า,,13.7508258401078,100.538194449098,
BS000720,ประตูน้ำคอมเพล็ก,,13.7497103295089,100.54187689037,
BS000719,เพชรรามา,,13.74942378435027,100.5442398501028,
BS000718,ห้างเมโทร,,13.74944975289774,100.5469992189734,
BS000717,วัดมักกะสัน,,13.7497522445616,100.551594338319,
BS000716,นิคมมักกะสัน,,13.7498493932699,100.553054801743,
BS000715,แยกนิคมมักกะสัน,,13.749838373922,100.555051986013,
BS000714,โรงแรมรอยัลปริ๊นซ์โฮเต็ล,,13.7496389197313,100.55664214214,
BS000713,โรงเรียนเซนต์ดอมินิก,,13.7493068519795,100.559564375246,
BS000712,มหาวิทยาลัย มศว. ประสานมิตร,,13.7485302972512,100.566218549926,
BS000711,ตรงข้ามสุกี้เรือนเพชร,,13.7478951671872,100.570390805789,
BS000710,วัดใหม่ช่องลม,,13.7468813789771,100.574917238975,
BS000709,สหพัฒนพิบูลย์,,13.7459677926138,100.578965598428,
BS000708,โรงพยาบาลกรุงเทพ,,13.7451097822095,100.582741489163,
BS000707,ศูนย์วิจัย,,13.7446322019142,100.584876636813,
BS000706,ธนาคารนครหลวงไทย สาขาเพชรบุรีตัดใหม่,,13.7441267,100.58735903,
BS000705,แยกทองหล่อเหนือ,,13.743388,100.59019,
BS000704,เมรี อาบอบนวด,,13.742965417644,100.592161731948,
BS000703,โรงพยาบาลเพชรเวช,,13.742504328528,100.594152264017,
BS000702,ตลาดคลองตัน,,13.7412944410681,100.599525734685,
BS000701,อิสานตะวันแดง,,13.73895249856976,100.6050923558442,
BS000700,ธนาคารกสิกรไทยพัฒนาการ,,13.73759643419423,100.6089023013806,
BS000699,ศูนย์อีซูซุพัฒนาการ,,13.73626,100.61274,
BS000698,ท่ารถสาย 92 พัฒนาการ,,13.73632444066379,100.6162932250252,
BS000697,หมู่บ้านแหลมทอง,,13.736542,100.619132,
BS000696,โรงเรียนอนุบาลสายทิพย์,,13.73661030480458,100.62056098428,
BS000695,ซอยนาคนาวา (พัฒนาการ 34),,13.73677443844628,100.623212907645,
BS000694,มหาวิทยาลัยเกษมบัณฑิต,,13.73701979475151,100.6266198947428,
BS000693,อุโมงค์ลอดถนนพัฒนาการ,,13.73674840330008,100.6305482225063,
BS000692,หมู่บ้านปรีชา 3,,13.73652314670033,100.6323504460899,
BS000691,หมู่บ้านเคหะนคร 3,,13.73616986974514,100.6354579737054,
BS000690,ศูนย์อนามัย 37,,13.73587254405848,100.6377193436081,
BS000689,แยกพัฒนาการ,,13.7351330242206,100.640910622319,
BS000688,อาคารจิตรวรนันท์,,13.7308117338633,100.641125280227,
BS000687,หมู่บ้านนราสิริ,,13.7285030359709,100.6414255564,
BS000686,ซอยอนามัย,,13.7209006512073,100.641971818914,
BS000685,แยกสวนหลวง,,13.7136498887645,100.64337567258,
BS000684,แยกผาสุก,,13.7173558156789,100.660582317338,
BS000683,บริษัท SCS,,13.718357969969,100.666826005776,
BS000682,สุเหร่าทางควาย,,13.7190224985075,100.671175501481,
BS000681,ครงข้ามซอยอ่อนนุช 59,,13.7194582068106,100.674444763873,
BS000680,หมู่บ้านชมเดือน อ่อนนุช 59/1,,13.7199649171263,100.67740572186,
BS000679,อ่อนนุช ซอย 63,,13.7202910623061,100.680624617526,
BS000678,อ่อนนุช ซอย 84,,13.7205529128165,100.684827854815,
BS000677,วัดกระ ตรงข้ามทุ่มเสือปลาอ่อนนุช ซอย 67,,13.7207829731989,100.690064774525,
BS000676,อ่อนนุช ซอย 88,,13.720991680478,100.694197807772,
BS000810,ตรงข้ามซอยจรัญสนิทวงศ์ 96/2,,13.80715584779483,100.5115945295586,
BS000809,สถานีตำรวจดับเพลิงบางอ้อ,,13.80261669562813,100.5115771468774,
BS000808,โรงพยาบาลยันฮี,,13.80060490517012,100.5109458565853,
BS000807,จรัญสนิทวงศ์ 89/1,,13.79685929463074,100.5080784047688,
BS000805,ธนาคารกสิกรไทย บางอ้อ,,13.7929312216801,100.5051773945051,
BS000804,จรัสนิทวงศ์ 77/3,,13.79046600445719,100.5032602633619,
BS000803,โรงเรียนบูรณวิทย์,,13.78855418468293,100.5006295753624,
BS000802,จรัสนิทวงศ์ 73,,13.78708274178823,100.4982959933911,
BS000801,โรงเรียนไทยอาชีวะศึกษา,,13.78605869788047,100.4966263899945,
BS000800,ตลาดกรุงธน,,13.784203865673,100.494990242599,
BS000799,ช.เจริญ โภชนา,,13.78359767,100.49635807,
BS000798,ศูนย์ภาษา ซีพี,,13.78257649,100.49874911,
BS000797,สะพานกรุงธน,,13.7791231729017,100.506554339084,
BS000789,โรงเรียนอนุบาลยุววิทย์,,13.77689304924888,100.5077928602446,
BS000816,โรงเรียนเซนต์คาเบรียล,,13.775785082731,100.507102548542,
BS000815,มหาวิทยาลัยราชภัฏสวนสุนันทา,,13.7743420325377,100.506451300311,
BS000814,หอสมุดแห่งชาติ,,13.773014494058,100.505803660233,
BS000813,เทเวศร์,,13.7716299017607,100.505133799806,
BS000812,เทเวศร์,,13.7704845020013,100.50436750377,
BS000794,คุรุสภา,,13.7673593292229,100.507038818087,
BS000811,มหาวิทยาลัยราชภัฏสวนดุสิต,,13.7770962502949,100.511460799603,
BS000796,รพ.วชิระ,,13.7785287237404,100.507923640786,
BS000806,พิบูลย์สินมาร์เกตติ้ง,,13.79449535095348,100.5063373519823,
BS000795,มหาวิทยาลัยราชภัฏสวนดุสิต,,13.7770410669996,100.511242087808,
BS000793,เทเวศร์,,13.7703506594637,100.504455903608,
BS000792,หอสมุดแห่งชาติ,,13.7729605989772,100.505934492657,
BS000791,มหาวิทยาลัยราชภัฏสวนสุนันทา,,13.774188280238,100.506574513175,
BS000790,โรงเรียนเซนต์คาเบรียล,,13.7756132527005,100.507237147915,
BS000788,รพ.วชิระ,,13.7786224997447,100.507942447828,
BS000787,สะพานกรุงธน,,13.7792419731952,100.506594574059,
BS000786,ตรงข้ามศูนย์ภาษา ซีพี,,13.78331155429638,100.4978041111354,
BS000785,ตลาดกรุงธน,,13.7845097821624,100.495118140029,
BS000784,เทสโก้ โลตัส จรัญสนิทวงศ์,,13.78848481905725,100.5010275750681,
BS000783,จรัสนิทวงศ์ 74/1,,13.79290542126781,100.5054066104959,
BS000782,จรัสนิทวงศ์ 82,,13.79490536066732,100.506966836024,
BS000781,สถานรับเลี้ยงเด็กบางอ้อ,,13.79658436442203,100.5081529871742,
BS000780,โรงพยาบาลยันฮี,,13.80065765062814,100.5111567020005,
BS000779,โรงเรียนพระรามหกเทคโนโลยี,,13.80378031477068,100.5121249358837,
BS000778,จรัญสนิทวงศ์ 96/2,,13.80709179092434,100.5117752172723,
BS000870,เจริญนคร ซอย 57/1,,13.70442833891,100.489389465127,
BS000912,บุคคโล,,13.7040344185982,100.487105737933,
BS000911,วัดมงคลวราราม,,13.694026,100.480665,
BS000910,วัดมะเกลือ,,13.69469512691725,100.479302452284,
BS000909,จอมทอง ซอย 4,,13.6956274286589,100.477293920759,
BS000908,โรงเรียนเลิศพัฒนาพานิชย์,,13.6959533062807,100.47659718372,
BS000907,เทียมทรัพย์ออมการ 3/2,,13.6963967464834,100.475595147438,
BS000906,ซอยเลิศเหนือ-เลิศใต้,,13.6973742791856,100.4735409718,
BS000905,ซอยจอมทอง 10,,13.69812194,100.47187324,
BS000904,ตลาดใหม่จอมทอง จอมทอง 15,,13.698660495203,100.470728908551,
BS000903,ถนนวุฒากาศ,,13.69912428140953,100.4680055698854,
BS000902,แยกวุฒากาศ,,13.6994554850942,100.467477486894,
BS000901,ทางรถไฟวัดนางนอง,,13.7032870846419,100.467191636759,
BS000900,วัดหนัง,,13.7041867111309,100.467615043425,
BS000899,อนามัย 29 พุธเนตร,,13.7061137753995,100.46841472456,
BS000898,ซอยอาทิตย์,,13.7097306288684,100.470010692888,
BS000897,สะพานวุฒากาศ 1,,13.7113395112007,100.470724705144,
BS000896,ชุมชนสันติสุข,,13.71334723555789,100.4714921418425,
BS000895,ซอย 5 เจดีย์,,13.71652,100.47224,
BS000894,ตลาดร่วมใจ,,13.71755778959631,100.4723475144124,
BS000893,แยกมะลิทอง,,13.71804267030768,100.4724112319835,
BS000892,โรงพยาบาลเยาวรักษ์,,13.71870011765264,100.4725148406744,
BS000891,ตรงข้ามโรงเรียนพรประสาทวิทยา,,13.7197235,100.47339424,
BS000890,ตลาดวัดกลาง,,13.7203626721994,100.475511431834,
BS000889,ตรงข้ามซอยเทอดไท 10,,13.72188889,100.48092055,
BS000888,วัดอินทราราม,,13.7220925140574,100.481611291548,
BS000887,ซอยเทอดไท 19,,13.72257304,100.48335673,
BS000886,วัดเวฬุราชิน,,13.7237571144158,100.484860740541,
BS000885,ครัวเขียวหวาน 26,,13.72437951,100.48550915,
BS000884,ซอยอินทรพิทักษ์ 5,,13.72669723,100.48986013,
BS000883,เดอะรีเวอร์ คอนโดมิเนียม,,13.72028549410931,100.5087040587128,
BS000882,คลองต้นไทร,,13.71929,100.50834,
BS000881,ซอยเจริญนคร 20,,13.71759376300274,100.5075378517595,
BS000880,เจริญนคร 22-23,,13.7160936233139,100.506294752169,
BS000879,ตรงข้ามวัดเศวตฉัตร,,13.71419753,100.50422247,
BS000878,ซอยเจริญนครซอย 32,,13.71254913891363,100.5021117651165,
BS000877,ธนาคารกรุงไทย สาขาถนนเจริญนคร,,13.71186088044466,100.5004380097191,
BS000876,เจริญนคร ซอย 38,,13.71110203271502,100.4985773945544,
BS000875,ตลาดเจริญนคร,,13.7098602363963,100.496394131276,
BS000874,ไทเสรี,,13.7089082564037,100.494817858117,
BS000873,เจริญนคร ซอย 49 - 51,,13.7083379914091,100.493851654893,
BS000872,เจริญนคร 56,,13.70788661013475,100.4931905780165,
BS000871,ซอยโรงเรียนเกื้อกูล,,13.7063556088762,100.49085879807,
BS000869,ซอยโรงเรียนเกื้อกูล,,13.7062688779963,100.49100386306,
BS000868,ตรงข้ามเจริญนคร 56,,13.70778596366871,100.4931899522468,
BS000867,เจริญนคร ซอย 49 - 51,,13.7081768638757,100.493913432383,
BS000866,ไทเสรี,,13.7087706768232,100.494922209143,
BS000865,ตลาดเจริญนคร,,13.7098087017223,100.496703127847,
BS000864,เจริญนคร ซอย 51,,13.71100241999065,100.498811234893,
BS000863,ซอยเจริญนครซอย 39,,13.71209634,100.50152818,
BS000862,วัดเศวตฉัตร,,13.7143759656834,100.5046613112384,
BS000861,เจริญนคร 22-23,,13.7159254509357,100.506432341737,
BS000860,ซอยเจริญนคร 17,,13.71763423,100.50766778,
BS000859,คลองต้นไทร,,13.7192279835564,100.508506491377,
BS000858,สำเหร่,,13.7210447858508,100.508876557777,
BS000857,วัดสุวรรณ,,13.723902915639,100.509159326072,
BS000856,วัดสุวรรณ,,13.7247127830126,100.50919521391,
BS000855,สหกรณ์กรุงเทพ,,13.7263859398766,100.509067916334,
BS000854,คลองสาน,,13.7279062795077,100.508964570089,
BS000853,ท่าน้ำคลองสาน,,13.7295738950424,100.508897658578,
BS000852,ลาดหญ้า ซอย 17,,13.7293975822453,100.505519738595,
BS000851,ธนบุรีคาเฟ่,,13.7280087174558,100.499848578229,
BS000850,ลาดหญ้า ซอย 14,,13.7277885814566,100.4986492147,
BS000849,ลาดหญ้า,,13.7272856140381,100.496914044663,
BS000848,ห้างโรบินสันลาดหญ้า,,13.7266850691673,100.494209825548,
BS000847,ซอยวัดใหญ่ศรีสุพรรณ 2,,13.726939,100.48952376,
BS000846,วัดเวฬุราชิณ,,13.72518821820723,100.4861706983367,
BS000845,วัดเวฬุราชิน,,13.7238079607065,100.484809655454,
BS000844,วัดอินทราราม 4,,13.72287435,100.48370975,
BS000843,วัดอินทราราม,,13.7222205383442,100.481632994471,
BS000842,วัดราชคฤห์,,13.72175843924627,100.4799743906066,
BS000841,ตลาดวัดกลาง,,13.7204554258983,100.4755240008,
BS000840,ซอยเทอดไท 26,,13.72018948,100.47469234,
BS000839,โรงพยาบาลเยาวรักษ์,,13.71873236548283,100.472423256292,
BS000838,แยกมะลิทอง,,13.71807331961796,100.4723095145761,
BS000837,ตลาดร่วมใจ,,13.71761290303441,100.4722341852289,
BS000836,ซอย 5 เจดีย์,,13.71661965618571,100.4721216851455,
BS000835,ชุมชนสันติสุข,,13.71346932425552,100.4714198474063,
BS000834,สะพานวุฒากาศ 1,,13.7113838871118,100.470603120868,
BS000833,ซอยอาทิตย์,,13.7097827467884,100.46990709876,
BS000832,อนามัย 29 พุธเนตร,,13.7061025255664,100.468295811982,
BS000831,วัดหนัง,,13.7041422765967,100.467454806765,
BS000830,ทางรถไฟวัดนางนอง,,13.7032475262437,100.467089995635,
BS000829,แยกวุฒากาศ,,13.699510553776,100.467399460891,
BS000828,ตรงข้ามถนนวุฒากาศ,,13.69902012295059,100.46818702266,
BS000827,ตลาดใหม่จอมทอง จอมทอง 15,,13.6985630672241,100.470710209983,
BS000826,ซอยจอมทอง 11/1,,13.6981075261743,100.4716661681592,
BS000825,ซอยเลิศเหนือ-เลิศใต้,,13.6973023704084,100.473445920066,
BS000824,เทียมทรัพย์ออมการ 3/2,,13.696313074912,100.47553698964,
BS000823,โรงเรียนเลิศพัฒนาพานิชย์,,13.69585009546,100.476594729404,
BS000822,จอมทอง ซอย 4,,13.6955348172818,100.47722530967,
BS000821,วัดมะเกลือ,,13.6946232098931,100.47921208685,
BS000820,วัดมงคลวราราม,,13.69391209792,100.480706405109,
BS000819,แยกบุคคโล,,13.704413,100.485962,
BS000818,บุคคโล,,13.7036224435217,100.487282217769,
BS000817,เจริญนคร ซอย 57/1,,13.7042007722168,100.489475333516,
BS000943,สี่แยกศาลาแดง,,13.7291422900625,100.535593077623,
BS000942,สถานีรถไฟฟ้าศาลาแดง,,13.7285864877073,100.534055069517,
BS000941,อาคารเจริญโภคภัณฑ์,,13.7282893648025,100.533262194773,
BS000940,โรงพยาบาลกรุงเทพคริสเตียน,,13.7278790603346,100.532129670178,
BS000939,ตรงข้ามไปรษณีย์สีลม,,13.72713186950817,100.5301480736415,
BS000938,วัดแขก,,13.7257173067231,100.526120901176,
BS000937,วัดแขก,,13.7245375401915,100.522747502984,
BS000936,แยกประมวล,,13.7241233347189,100.521641874066,
BS000935,ตรงข้ามเซ็นทรัลสีลม,,13.7235766546749,100.520084867419,
BS000934,รพ. เลิศสิน,,13.7226182874701,100.517342654304,
BS000933,ตลาดบางรัก,,13.7179578139364,100.517368043567,
BS000932,ซอยโรงน้ำแข็ง,,13.7182733526922,100.518494961429,
BS000931,สถารทูตออสเตรเลีย,,13.7234586510364,100.536239906925,
BS000930,รร.สุโขทัย,,13.7245186079967,100.539813189521,
BS000929,สาทรซอย 1,,13.7254932812028,100.543134299186,
BS000928,ศาลาแดง,,13.7254926290233,100.541867419808,
BS000927,ไทยธนาคาร,,13.7244441181486,100.53846483285,
BS000926,สถานทูตพม่า,,13.72091164275505,100.5264214921715,
BS000925,สถานีรถไฟฟ้าสุรศักดิ์,,13.71951461703491,100.5217804566492,
BS000924,ตลาดบางรัก,,13.718235961924,100.517370697663,
BS000923,รพ. เลิศสิน,,13.7223895691889,100.517426453959,
BS000922,ตรงข้ามเซ็นทรัลสีลม,,13.7234012587766,100.520169440216,
BS000921,แยกประมวล,,13.7239508604014,100.52161959144,
BS000920,วัดแขก,,13.7243661944855,100.522848855846,
BS000919,Paramont บริการท่องเที่ยว,,13.72506358,100.52474276,
BS000918,วัดแขก,,13.7255823988376,100.526143770919,
BS000917,ไปรษณีย์สีลม,,13.7270088807767,100.5303459220445,
BS000916,โรงพยาบาลกรุงเทพคริสเตียน,,13.7275772588812,100.531905592679,
BS000915,อาคารเจริญโภคภัณฑ์,,13.7281045055565,100.53333286987,
BS000914,สถานีรถไฟฟ้าศาลาแดง,,13.7284053864481,100.534291418016,
BS000913,สี่แยกศาลาแดง,,13.7289910179295,100.535759609896,
BS001029,โรงเรียนการัญศึกษา,,13.8359979997969,100.498939684442,
BS001028,แยกถนนเมืองนนทบุรี,,13.83810621111474,100.4976761830804,
BS001027,ตรงข้ามโรงเรียนธานินทร์,,13.83934868763934,100.497018333457,
BS001026,ตลาดนนท์,,13.8414790732726,100.496138245192,
BS001025,ซอยพิบูลสงคราม 32,,13.84211820307648,100.4959431031142,
BS001024,ซอยประชาราษฎ์ 11,,13.84348189043551,100.4969165957306,
BS001023,โรงเรียนดนตรีนนท์,,13.84371214665343,100.4985015771981,
BS001022,โรงเรียนสาธิตคริสเตียนวิทยา,,13.84385324336159,100.5018311137213,
BS001021,ซอยประชาราษฎร์ 3,,13.84379815,100.50514985,
BS001020,โรงเรียนวัดลานนาบุญ,,13.84369078,100.50935566,
BS001019,ตรงข้ามห้าง Big C นนทบุรี,,13.84424139,100.51197328,
BS001018,กระทรวงสาธารณสุข,,13.84769280983897,100.5143075503313,
BS001017,ซอยติวานนท์ 8,,13.85030634,100.51615488,
